dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GIN,1,50,10,64,0.00888757148348095,0.6541830857605334,80,3,20.0,0.00971485022099048,0.908974358974359
