dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GIN,2,50,10,64,0.00974491826182803,0.9594057142157169,80,3,30.0,0.009772152613222423,0.9207692307692307
