dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/base-dataset/,GraphSAGE,0,50,10,64,0.005961621213690516,0.7011663796037049,80,3,20.0,0.00015402151534566914,0.9217948717948717
