dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GCNWithJK,3,50,10,64,0.00021038824106669289,0.8607764932035535,80,3,30.0,0.00010663938765147434,0.9628205128205128
