dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GCNWithJK,0,50,10,64,0.00033517536302913166,0.9208018741291382,80,3,10.0,0.0005045927928525663,0.9412820512820511
