dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GCNWithJK,1,100,10,33.0,0.004376499276789718,0.9576236535575792,30.0,5.0,6.0
