dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GraphSAGEWithJK,0,100,10,33.0,0.002784376859776213,0.7558081444092919,20.0,2.0,6.0
