dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GraphNN,2,50,10,64,0.004992320582782215,0.9980968814622742,80,3,20.0,0.0001706668018605735,0.9376923076923076
