dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GCN,3,50,10,64,0.00136000281085146,0.8249363426021673,80,3,30.0,0.00010638468691415742,0.9571794871794872
