dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,OwnGraphNN2,1,100,10,66.0,0.0006447416626583049,0.8662438949062371,30.0,3.0,3.0
