dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,OwnGraphNN2,3,100,10,99.0,0.0008732130032428293,0.8601975809136944,40.0,2.0,6.0
