dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,OwnGraphNN2,2,100,10,66.0,0.0011363582218743642,0.9048806567040141,30.0,2.0,6.0
