dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GATNet,2,100,10,66.0,0.004340505352581835,0.8945762201538129,40.0,2.0,6.0
