dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GCNWithJK,2,100,10,99.0,0.0005019378829879714,0.9974949275810804,30.0,4.0,6.0
