dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GCN,2,100,10,99.0,0.0015230377421229819,0.8545117665616747,30.0,6.0,6.0
