dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GCN,3,100,10,33.0,0.006272782111322754,0.9049948052303044,40.0,4.0,6.0
