dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/base-dataset/,GCN,0,50,10,64,0.007866891887002783,0.859629889203459,80,3,10.0,0.002819972158326898,0.9171794871794872
