dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GCN,0,100,10,66.0,0.003259024709088269,0.7404215999741043,40.0,5.0,6.0
