dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GATNet,2,100,10,66.0,0.0015835497014747828,0.8102306648906511,40.0,5.0,6.0
