dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GATNet,0,100,10,132.0,0.0008460058335988561,0.9872060321573188,40.0,5.0,3.0
