dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,GATNet,0,100,10,99.0,0.0013586751906188624,0.8713551790693255,40.0,3.0,6.0
