dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,NMP,2,50,10,64,0.007805137791094345,0.6635240113504408,80,3,30.0,0.0024643015625205487,0.9292307692307692
