dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,NMP,1,50,10,64,0.005315451215485081,0.6744692204266807,80,3,10.0,0.00145508866672202,0.9079487179487179
