dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/base-dataset/,GIN,1,50,10,64,0.004421349233405387,0.8020270154675262,80,3,20.0,0.001644352664203433,0.9974358974358974
