dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,OwnGraphNN,1,100,10,33.0,0.006881973855641846,0.921145963893512,40.0,2.0,6.0
