dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/base-dataset/,OwnGraphNN,2,100,10,132.0,0.00032473238844427007,0.898468297403578,40.0,2.0,6.0
