dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GraphSAGEWithJK,2,100,10,66.0,0.001175404395332285,0.9970438371595877,40.0,5.0,6.0
