dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GraphSAGEWithJK,3,50,10,64,0.0003192830233276071,0.5858796786961059,80,3,20.0,0.00030641732077339956,0.9538461538461539
