dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/paper-graphs/distance-based_10_13_14_35/,GraphSAGEWithJK,2,50,10,64,0.002493669411553198,0.8441342873622836,80,3,30.0,0.0065254459404108555,0.9141025641025641
