dataset,model,fold,num_evals,num_runs_per_eval,hidden,lr,lr_decay,num_epochs,num_layers,step_size,weight_decay,val_acc
pT1_dataset/graphs/base-dataset/,GraphNN,0,50,10,64,0.006552712501404867,0.9544699684329401,80,3,20.0,0.0047772868728691,0.9251282051282051
